FeatureID,PartID,X,Y,Z,SLB_WHI_ID,,,,,,FeatureID,PartID,X,Y
25,1,292353.5402,9105338.407,0,445aeb20-05fd-4788-acf8-2c63fe3e1761,,,,0,,32,1,293053.9871,9105241.587
25,1,292381.1039,9105434.534,0,445aeb20-05fd-4788-acf8-2c63fe3e1761,,,,1,,32,1,293150.1133,9105214.024
26,1,292477.2301,9105406.97,0,cd35042c-cdac-4e4a-bf84-2c7eccd3d7e8,,,,0,,32,1,293122.5495,9105117.898
26,1,292573.3562,9105379.406,0,cd35042c-cdac-4e4a-bf84-2c7eccd3d7e8,,,,0,,32,1,293026.4234,9105145.461
26,1,292545.7925,9105283.28,0,cd35042c-cdac-4e4a-bf84-2c7eccd3d7e8,,,,0,,33,1,292065.1617,9105421.099
26,1,292449.6663,9105310.844,0,cd35042c-cdac-4e4a-bf84-2c7eccd3d7e8,,,,0,,33,1,292161.2878,9105393.535
26,1,292477.2301,9105406.97,0,cd35042c-cdac-4e4a-bf84-2c7eccd3d7e8,,,,1,,33,1,292133.7241,9105297.409
27,1,292573.3562,9105379.406,0,695d7176-01bc-49e9-b86c-2a5e1cea316f,,,,0,,33,1,292037.5979,9105324.972
27,1,292669.4824,9105351.842,0,695d7176-01bc-49e9-b86c-2a5e1cea316f,,,,0,,34,1,292161.2878,9105393.535
27,1,292641.9187,9105255.716,0,695d7176-01bc-49e9-b86c-2a5e1cea316f,,,,0,,34,1,292257.414,9105365.971
27,1,292545.7925,9105283.28,0,695d7176-01bc-49e9-b86c-2a5e1cea316f,,,,0,,34,1,292229.8503,9105269.845
27,1,292573.3562,9105379.406,0,695d7176-01bc-49e9-b86c-2a5e1cea316f,,,,1,,34,1,292133.7241,9105297.409
28,1,292669.4824,9105351.842,0,f60a87f3-de10-4c50-acf4-2c9549f78647,,,,0,,35,1,292257.414,9105365.971
28,1,292765.6086,9105324.279,0,f60a87f3-de10-4c50-acf4-2c9549f78647,,,,0,,35,1,292353.5402,9105338.407
