FeatureID,PartID,X,Y,Z,SLB_WHI_ID,,,,,,FeatureID,PartID,X,Y
3,1,292312.5415,9105558.224,0,cfb76eb6-a8fd-4672-b134-741991c2ee06,,,,0,,4,1,292340.1052,9105654.35
3,1,292284.9777,9105462.097,0,cfb76eb6-a8fd-4672-b134-741991c2ee06,,,,0,,4,1,292436.2314,9105626.786
3,1,292188.8516,9105489.661,0,cfb76eb6-a8fd-4672-b134-741991c2ee06,,,,0,,4,1,292408.6676,9105530.66
3,1,292216.4153,9105585.787,0,cfb76eb6-a8fd-4672-b134-741991c2ee06,,,,1,,4,1,292312.5415,9105558.224
4,1,292340.1052,9105654.35,0,af00eaa8-b3b5-4941-95b8-19ca70fb87c1,,,,0,,5,1,292312.5415,9105558.224
4,1,292436.2314,9105626.786,0,af00eaa8-b3b5-4941-95b8-19ca70fb87c1,,,,0,,5,1,292408.6676,9105530.66
4,1,292408.6676,9105530.66,0,af00eaa8-b3b5-4941-95b8-19ca70fb87c1,,,,0,,5,1,292381.1039,9105434.534
4,1,292312.5415,9105558.224,0,af00eaa8-b3b5-4941-95b8-19ca70fb87c1,,,,0,,5,1,292284.9777,9105462.097
4,1,292340.1052,9105654.35,0,af00eaa8-b3b5-4941-95b8-19ca70fb87c1,,,,1,,6,1,292436.2314,9105626.786
5,1,292312.5415,9105558.224,0,db201ce8-50ad-495b-b993-1444abbe9194,,,,0,,6,1,292532.3575,9105599.222
5,1,292408.6676,9105530.66,0,db201ce8-50ad-495b-b993-1444abbe9194,,,,0,,6,1,292504.7938,9105503.096
5,1,292381.1039,9105434.534,0,db201ce8-50ad-495b-b993-1444abbe9194,,,,0,,6,1,292408.6676,9105530.66
5,1,292284.9777,9105462.097,0,db201ce8-50ad-495b-b993-1444abbe9194,,,,0,,7,1,292408.6676,9105530.66
5,1,292312.5415,9105558.224,0,db201ce8-50ad-495b-b993-1444abbe9194,,,,1,,7,1,292504.7938,9105503.096
6,1,292436.2314,9105626.786,0,725095e4-9f1e-4363-b5c9-589cfd22c0ac,,,,0,,7,1,292477.2301,9105406.97
6,1,292532.3575,9105599.222,0,725095e4-9f1e-4363-b5c9-589cfd22c0ac,,,,0,,7,1,292381.1039,9105434.534
6,1,292504.7938,9105503.096,0,725095e4-9f1e-4363-b5c9-589cfd22c0ac,,,,0,,8,1,292532.3575,9105599.222
6,1,292408.6676,9105530.66,0,725095e4-9f1e-4363-b5c9-589cfd22c0ac,,,,0,,8,1,292628.4837,9105571.658
6,1,292436.2314,9105626.786,0,725095e4-9f1e-4363-b5c9-589cfd22c0ac,,,,1,,8,1,292600.92,9105475.532
7,1,292408.6676,9105530.66,0,645fbc12-cb3b-4bcc-80da-f260f07adf06,,,,0,,8,1,292504.7938,9105503.096
7,1,292504.7938,9105503.096,0,645fbc12-cb3b-4bcc-80da-f260f07adf06,,,,0,,9,1,292504.7938,9105503.096
7,1,292477.2301,9105406.97,0,645fbc12-cb3b-4bcc-80da-f260f07adf06,,,,0,,9,1,292600.92,9105475.532
7,1,292381.1039,9105434.534,0,645fbc12-cb3b-4bcc-80da-f260f07adf06,,,,0,,9,1,292573.3562,9105379.406
7,1,292408.6676,9105530.66,0,645fbc12-cb3b-4bcc-80da-f260f07adf06,,,,1,,9,1,292477.2301,9105406.97
8,1,292532.3575,9105599.222,0,2f910bb3-745e-4bbf-be35-c068cf1ec358,,,,0,,10,1,292628.4837,9105571.658
8,1,292628.4837,9105571.658,0,2f910bb3-745e-4bbf-be35-c068cf1ec358,,,,0,,10,1,292724.6099,9105544.095
8,1,292600.92,9105475.532,0,2f910bb3-745e-4bbf-be35-c068cf1ec358,,,,0,,10,1,292697.0462,9105447.969
8,1,292504.7938,9105503.096,0,2f910bb3-745e-4bbf-be35-c068cf1ec358,,,,0,,10,1,292600.92,9105475.532
8,1,292532.3575,9105599.222,0,2f910bb3-745e-4bbf-be35-c068cf1ec358,,,,1,,11,1,292600.92,9105475.532
9,1,292504.7938,9105503.096,0,dc34abee-080d-410a-be91-556662988667,,,,0,,11,1,292697.0462,9105447.969
9,1,292600.92,9105475.532,0,dc34abee-080d-410a-be91-556662988667,,,,0,,11,1,292669.4824,9105351.842
9,1,292573.3562,9105379.406,0,dc34abee-080d-410a-be91-556662988667,,,,0,,11,1,292573.3562,9105379.406
9,1,292477.2301,9105406.97,0,dc34abee-080d-410a-be91-556662988667,,,,0,,12,1,292724.6099,9105544.095
9,1,292504.7938,9105503.096,0,dc34abee-080d-410a-be91-556662988667,,,,1,,12,1,292820.7361,9105516.531
10,1,292628.4837,9105571.658,0,5b62e760-2def-4fc3-b454-b55773ffc020,,,,0,,12,1,292793.1723,9105420.405
10,1,292724.6099,9105544.095,0,5b62e760-2def-4fc3-b454-b55773ffc020,,,,0,,12,1,292697.0462,9105447.969
10,1,292697.0462,9105447.969,0,5b62e760-2def-4fc3-b454-b55773ffc020,,,,0,,13,1,292697.0462,9105447.969
10,1,292600.92,9105475.532,0,5b62e760-2def-4fc3-b454-b55773ffc020,,,,0,,13,1,292793.1723,9105420.405
10,1,292628.4837,9105571.658,0,5b62e760-2def-4fc3-b454-b55773ffc020,,,,1,,13,1,292765.6086,9105324.279
11,1,292600.92,9105475.532,0,383daca1-13cc-408f-bb64-0ac8ab4e593e,,,,0,,13,1,292669.4824,9105351.842
11,1,292697.0462,9105447.969,0,383daca1-13cc-408f-bb64-0ac8ab4e593e,,,,0,,14,1,292820.7361,9105516.531
11,1,292669.4824,9105351.842,0,383daca1-13cc-408f-bb64-0ac8ab4e593e,,,,0,,14,1,292916.8622,9105488.967
11,1,292573.3562,9105379.406,0,383daca1-13cc-408f-bb64-0ac8ab4e593e,,,,0,,14,1,292889.2985,9105392.841
11,1,292600.92,9105475.532,0,383daca1-13cc-408f-bb64-0ac8ab4e593e,,,,1,,14,1,292793.1723,9105420.405
12,1,292724.6099,9105544.095,0,98a9326d-1754-4a92-b976-ffdb23f459ff,,,,0,,15,1,292793.1723,9105420.405
12,1,292820.7361,9105516.531,0,98a9326d-1754-4a92-b976-ffdb23f459ff,,,,0,,15,1,292889.2985,9105392.841
12,1,292793.1723,9105420.405,0,98a9326d-1754-4a92-b976-ffdb23f459ff,,,,0,,15,1,292861.7348,9105296.715
12,1,292697.0462,9105447.969,0,98a9326d-1754-4a92-b976-ffdb23f459ff,,,,0,,15,1,292765.6086,9105324.279
12,1,292724.6099,9105544.095,0,98a9326d-1754-4a92-b976-ffdb23f459ff,,,,1,,16,1,292916.8622,9105488.967
13,1,292697.0462,9105447.969,0,101d74e8-d499-422c-b857-324a36311933,,,,0,,16,1,293012.9884,9105461.404
13,1,292793.1723,9105420.405,0,101d74e8-d499-422c-b857-324a36311933,,,,0,,16,1,292985.4247,9105365.277
13,1,292765.6086,9105324.279,0,101d74e8-d499-422c-b857-324a36311933,,,,0,,16,1,292889.2985,9105392.841
13,1,292669.4824,9105351.842,0,101d74e8-d499-422c-b857-324a36311933,,,,0,,17,1,292889.2985,9105392.841
13,1,292697.0462,9105447.969,0,101d74e8-d499-422c-b857-324a36311933,,,,1,,17,1,292985.4247,9105365.277
14,1,292820.7361,9105516.531,0,9d9b5b03-3819-48fc-ac44-c00be2071c36,,,,0,,17,1,292957.8609,9105269.151
14,1,292916.8622,9105488.967,0,9d9b5b03-3819-48fc-ac44-c00be2071c36,,,,0,,17,1,292861.7348,9105296.715
14,1,292889.2985,9105392.841,0,9d9b5b03-3819-48fc-ac44-c00be2071c36,,,,0,,18,1,293012.9884,9105461.404
14,1,292793.1723,9105420.405,0,9d9b5b03-3819-48fc-ac44-c00be2071c36,,,,0,,18,1,293109.1146,9105433.84
14,1,292820.7361,9105516.531,0,9d9b5b03-3819-48fc-ac44-c00be2071c36,,,,1,,18,1,293081.5508,9105337.714
15,1,292793.1723,9105420.405,0,01982ae8-783f-4a59-a8f1-d661fa4f3c27,,,,0,,18,1,292985.4247,9105365.277
15,1,292889.2985,9105392.841,0,01982ae8-783f-4a59-a8f1-d661fa4f3c27,,,,0,,19,1,292985.4247,9105365.277
15,1,292861.7348,9105296.715,0,01982ae8-783f-4a59-a8f1-d661fa4f3c27,,,,0,,19,1,293081.5508,9105337.714
15,1,292765.6086,9105324.279,0,01982ae8-783f-4a59-a8f1-d661fa4f3c27,,,,0,,19,1,293053.9871,9105241.587
15,1,292793.1723,9105420.405,0,01982ae8-783f-4a59-a8f1-d661fa4f3c27,,,,1,,19,1,292957.8609,9105269.151
16,1,292916.8622,9105488.967,0,93ff57a0-9aea-40d6-976f-64aa54c14bc4,,,,0,,20,1,293109.1146,9105433.84
16,1,293012.9884,9105461.404,0,93ff57a0-9aea-40d6-976f-64aa54c14bc4,,,,0,,20,1,293205.2407,9105406.276
16,1,292985.4247,9105365.277,0,93ff57a0-9aea-40d6-976f-64aa54c14bc4,,,,0,,20,1,293177.677,9105310.15
16,1,292889.2985,9105392.841,0,93ff57a0-9aea-40d6-976f-64aa54c14bc4,,,,0,,20,1,293081.5508,9105337.714
16,1,292916.8622,9105488.967,0,93ff57a0-9aea-40d6-976f-64aa54c14bc4,,,,1,,21,1,293081.5508,9105337.714
17,1,292889.2985,9105392.841,0,3c03f040-c590-403f-910f-ed16197bdbac,,,,0,,21,1,293177.677,9105310.15
17,1,292985.4247,9105365.277,0,3c03f040-c590-403f-910f-ed16197bdbac,,,,0,,21,1,293150.1133,9105214.024
17,1,292957.8609,9105269.151,0,3c03f040-c590-403f-910f-ed16197bdbac,,,,0,,21,1,293053.9871,9105241.587
17,1,292861.7348,9105296.715,0,3c03f040-c590-403f-910f-ed16197bdbac,,,,0,,22,1,292092.7254,9105517.225
17,1,292889.2985,9105392.841,0,3c03f040-c590-403f-910f-ed16197bdbac,,,,1,,22,1,292188.8516,9105489.661
18,1,293012.9884,9105461.404,0,ad9606a3-43a4-4a8a-ad00-ee809e22ed37,,,,0,,22,1,292161.2878,9105393.535
18,1,293109.1146,9105433.84,0,ad9606a3-43a4-4a8a-ad00-ee809e22ed37,,,,0,,22,1,292065.1617,9105421.099
18,1,293081.5508,9105337.714,0,ad9606a3-43a4-4a8a-ad00-ee809e22ed37,,,,0,,23,1,292188.8516,9105489.661
18,1,292985.4247,9105365.277,0,ad9606a3-43a4-4a8a-ad00-ee809e22ed37,,,,0,,23,1,292284.9777,9105462.097
18,1,293012.9884,9105461.404,0,ad9606a3-43a4-4a8a-ad00-ee809e22ed37,,,,1,,23,1,292257.414,9105365.971
19,1,292985.4247,9105365.277,0,30c2ed4f-3048-40ed-947d-ecbb435db481,,,,0,,23,1,292161.2878,9105393.535
19,1,293081.5508,9105337.714,0,30c2ed4f-3048-40ed-947d-ecbb435db481,,,,0,,24,1,292284.9777,9105462.097
19,1,293053.9871,9105241.587,0,30c2ed4f-3048-40ed-947d-ecbb435db481,,,,0,,24,1,292381.1039,9105434.534
19,1,292957.8609,9105269.151,0,30c2ed4f-3048-40ed-947d-ecbb435db481,,,,0,,24,1,292353.5402,9105338.407
19,1,292985.4247,9105365.277,0,30c2ed4f-3048-40ed-947d-ecbb435db481,,,,1,,24,1,292257.414,9105365.971
20,1,293109.1146,9105433.84,0,3e5bc466-1dd4-4143-98b4-47c502b91117,,,,0,,25,1,292381.1039,9105434.534
20,1,293205.2407,9105406.276,0,3e5bc466-1dd4-4143-98b4-47c502b91117,,,,0,,25,1,292477.2301,9105406.97
20,1,293177.677,9105310.15,0,3e5bc466-1dd4-4143-98b4-47c502b91117,,,,0,,25,1,292449.6663,9105310.844
20,1,293081.5508,9105337.714,0,3e5bc466-1dd4-4143-98b4-47c502b91117,,,,0,,25,1,292353.5402,9105338.407
20,1,293109.1146,9105433.84,0,3e5bc466-1dd4-4143-98b4-47c502b91117,,,,1,,26,1,292477.2301,9105406.97
21,1,293081.5508,9105337.714,0,c9667221-8aae-4ad4-97ee-29a10ca8c187,,,,0,,26,1,292573.3562,9105379.406
21,1,293177.677,9105310.15,0,c9667221-8aae-4ad4-97ee-29a10ca8c187,,,,0,,26,1,292545.7925,9105283.28
21,1,293150.1133,9105214.024,0,c9667221-8aae-4ad4-97ee-29a10ca8c187,,,,0,,26,1,292449.6663,9105310.844
21,1,293053.9871,9105241.587,0,c9667221-8aae-4ad4-97ee-29a10ca8c187,,,,0,,27,1,292573.3562,9105379.406
21,1,293081.5508,9105337.714,0,c9667221-8aae-4ad4-97ee-29a10ca8c187,,,,1,,27,1,292669.4824,9105351.842
22,1,292092.7254,9105517.225,0,52127914-0a64-4543-9de3-9f175269254f,,,,0,,27,1,292641.9187,9105255.716
22,1,292188.8516,9105489.661,0,52127914-0a64-4543-9de3-9f175269254f,,,,0,,27,1,292545.7925,9105283.28
22,1,292161.2878,9105393.535,0,52127914-0a64-4543-9de3-9f175269254f,,,,0,,28,1,292669.4824,9105351.842
22,1,292065.1617,9105421.099,0,52127914-0a64-4543-9de3-9f175269254f,,,,0,,28,1,292765.6086,9105324.279
22,1,292092.7254,9105517.225,0,52127914-0a64-4543-9de3-9f175269254f,,,,1,,28,1,292738.0448,9105228.153
23,1,292188.8516,9105489.661,0,30dbffc8-8bff-4c9a-a385-8e195d337b00,,,,0,,28,1,292641.9187,9105255.716
23,1,292284.9777,9105462.097,0,30dbffc8-8bff-4c9a-a385-8e195d337b00,,,,0,,29,1,292765.6086,9105324.279
23,1,292257.414,9105365.971,0,30dbffc8-8bff-4c9a-a385-8e195d337b00,,,,0,,29,1,292861.7348,9105296.715
23,1,292161.2878,9105393.535,0,30dbffc8-8bff-4c9a-a385-8e195d337b00,,,,0,,29,1,292834.171,9105200.589
23,1,292188.8516,9105489.661,0,30dbffc8-8bff-4c9a-a385-8e195d337b00,,,,1,,29,1,292738.0448,9105228.153
24,1,292284.9777,9105462.097,0,4a7a7b2e-db1b-48d2-bf73-a76788593fbe,,,,0,,30,1,292861.7348,9105296.715
24,1,292381.1039,9105434.534,0,4a7a7b2e-db1b-48d2-bf73-a76788593fbe,,,,0,,30,1,292957.8609,9105269.151
24,1,292353.5402,9105338.407,0,4a7a7b2e-db1b-48d2-bf73-a76788593fbe,,,,0,,30,1,292930.2972,9105173.025
24,1,292257.414,9105365.971,0,4a7a7b2e-db1b-48d2-bf73-a76788593fbe,,,,0,,30,1,292834.171,9105200.589
24,1,292284.9777,9105462.097,0,4a7a7b2e-db1b-48d2-bf73-a76788593fbe,,,,1,,31,1,292957.8609,9105269.151
25,1,292381.1039,9105434.534,0,df58f8a8-812d-4368-a09c-deb37b4d50bf,,,,0,,31,1,293053.9871,9105241.587
25,1,292477.2301,9105406.97,0,df58f8a8-812d-4368-a09c-deb37b4d50bf,,,,0,,31,1,293026.4234,9105145.461
25,1,292449.6663,9105310.844,0,df58f8a8-812d-4368-a09c-deb37b4d50bf,,,,0,,31,1,292930.2972,9105173.025
25,1,292353.5402,9105338.407,0,df58f8a8-812d-4368-a09c-deb37b4d50bf,,,,0,,32,1,293053.9871,9105241.587
25,1,292381.1039,9105434.534,0,df58f8a8-812d-4368-a09c-deb37b4d50bf,,,,1,,32,1,293150.1133,9105214.024
26,1,292477.2301,9105406.97,0,ec0b83f1-b0bb-4470-8169-94819f51ca0e,,,,0,,32,1,293122.5495,9105117.898
26,1,292573.3562,9105379.406,0,ec0b83f1-b0bb-4470-8169-94819f51ca0e,,,,0,,32,1,293026.4234,9105145.461
26,1,292545.7925,9105283.28,0,ec0b83f1-b0bb-4470-8169-94819f51ca0e,,,,0,,33,1,292065.1617,9105421.099
26,1,292449.6663,9105310.844,0,ec0b83f1-b0bb-4470-8169-94819f51ca0e,,,,0,,33,1,292161.2878,9105393.535
26,1,292477.2301,9105406.97,0,ec0b83f1-b0bb-4470-8169-94819f51ca0e,,,,1,,33,1,292133.7241,9105297.409
27,1,292573.3562,9105379.406,0,62ff2dec-2e73-4b58-9a27-3254284bd74c,,,,0,,33,1,292037.5979,9105324.972
27,1,292669.4824,9105351.842,0,62ff2dec-2e73-4b58-9a27-3254284bd74c,,,,0,,34,1,292161.2878,9105393.535
27,1,292641.9187,9105255.716,0,62ff2dec-2e73-4b58-9a27-3254284bd74c,,,,0,,34,1,292257.414,9105365.971
27,1,292545.7925,9105283.28,0,62ff2dec-2e73-4b58-9a27-3254284bd74c,,,,0,,34,1,292229.8503,9105269.845
27,1,292573.3562,9105379.406,0,62ff2dec-2e73-4b58-9a27-3254284bd74c,,,,1,,34,1,292133.7241,9105297.409
28,1,292669.4824,9105351.842,0,369c702e-136e-4d78-a6bd-e716ff4dd097,,,,0,,35,1,292257.414,9105365.971
28,1,292765.6086,9105324.279,0,369c702e-136e-4d78-a6bd-e716ff4dd097,,,,0,,35,1,292353.5402,9105338.407
28,1,292738.0448,9105228.153,0,369c702e-136e-4d78-a6bd-e716ff4dd097,,,,0,,35,1,292325.9764,9105242.281
28,1,292641.9187,9105255.716,0,369c702e-136e-4d78-a6bd-e716ff4dd097,,,,0,,35,1,292229.8503,9105269.845
28,1,292669.4824,9105351.842,0,369c702e-136e-4d78-a6bd-e716ff4dd097,,,,1,,36,1,292353.5402,9105338.407
29,1,292765.6086,9105324.279,0,763fb2d8-1f66-44ec-bb36-548646b2b0cc,,,,0,,36,1,292449.6663,9105310.844
29,1,292861.7348,9105296.715,0,763fb2d8-1f66-44ec-bb36-548646b2b0cc,,,,0,,36,1,292422.1026,9105214.718
29,1,292834.171,9105200.589,0,763fb2d8-1f66-44ec-bb36-548646b2b0cc,,,,0,,36,1,292325.9764,9105242.281
29,1,292738.0448,9105228.153,0,763fb2d8-1f66-44ec-bb36-548646b2b0cc,,,,0,,37,1,292449.6663,9105310.844
29,1,292765.6086,9105324.279,0,763fb2d8-1f66-44ec-bb36-548646b2b0cc,,,,1,,37,1,292545.7925,9105283.28
30,1,292861.7348,9105296.715,0,6663926b-2b14-4b28-89b0-b647ba6472ed,,,,0,,37,1,292518.2288,9105187.154
30,1,292957.8609,9105269.151,0,6663926b-2b14-4b28-89b0-b647ba6472ed,,,,0,,37,1,292422.1026,9105214.718
30,1,292930.2972,9105173.025,0,6663926b-2b14-4b28-89b0-b647ba6472ed,,,,0,,38,1,292545.7925,9105283.28
30,1,292834.171,9105200.589,0,6663926b-2b14-4b28-89b0-b647ba6472ed,,,,0,,38,1,292641.9187,9105255.716
30,1,292861.7348,9105296.715,0,6663926b-2b14-4b28-89b0-b647ba6472ed,,,,1,,38,1,292614.3549,9105159.59
31,1,292957.8609,9105269.151,0,1c3a738b-9ff1-456e-9e18-46c85244289f,,,,0,,38,1,292518.2288,9105187.154
31,1,293053.9871,9105241.587,0,1c3a738b-9ff1-456e-9e18-46c85244289f,,,,0,,39,1,292641.9187,9105255.716
31,1,293026.4234,9105145.461,0,1c3a738b-9ff1-456e-9e18-46c85244289f,,,,0,,39,1,292738.0448,9105228.153
31,1,292930.2972,9105173.025,0,1c3a738b-9ff1-456e-9e18-46c85244289f,,,,0,,39,1,292710.4811,9105132.026
31,1,292957.8609,9105269.151,0,1c3a738b-9ff1-456e-9e18-46c85244289f,,,,1,,39,1,292614.3549,9105159.59
32,1,293053.9871,9105241.587,0,a2114671-9171-4448-9b68-3a9f703f1f0b,,,,0,,40,1,292738.0448,9105228.153
32,1,293150.1133,9105214.024,0,a2114671-9171-4448-9b68-3a9f703f1f0b,,,,0,,40,1,292834.171,9105200.589
32,1,293122.5495,9105117.898,0,a2114671-9171-4448-9b68-3a9f703f1f0b,,,,0,,40,1,292806.6073,9105104.463
32,1,293026.4234,9105145.461,0,a2114671-9171-4448-9b68-3a9f703f1f0b,,,,0,,40,1,292710.4811,9105132.026
32,1,293053.9871,9105241.587,0,a2114671-9171-4448-9b68-3a9f703f1f0b,,,,1,,41,1,292834.171,9105200.589
33,1,292065.1617,9105421.099,0,cd5e0f83-c876-4797-861c-2016b31540bf,,,,0,,41,1,292930.2972,9105173.025
33,1,292161.2878,9105393.535,0,cd5e0f83-c876-4797-861c-2016b31540bf,,,,0,,41,1,292902.7335,9105076.899
33,1,292133.7241,9105297.409,0,cd5e0f83-c876-4797-861c-2016b31540bf,,,,0,,41,1,292806.6073,9105104.463
33,1,292037.5979,9105324.972,0,cd5e0f83-c876-4797-861c-2016b31540bf,,,,0,,42,1,292930.2972,9105173.025
33,1,292065.1617,9105421.099,0,cd5e0f83-c876-4797-861c-2016b31540bf,,,,1,,42,1,293026.4234,9105145.461
34,1,292161.2878,9105393.535,0,c0359242-a76c-4c24-b212-6f119ceaa764,,,,0,,42,1,292998.8596,9105049.335
34,1,292257.414,9105365.971,0,c0359242-a76c-4c24-b212-6f119ceaa764,,,,0,,42,1,292902.7335,9105076.899
34,1,292229.8503,9105269.845,0,c0359242-a76c-4c24-b212-6f119ceaa764,,,,0,,43,1,293026.4234,9105145.461
34,1,292133.7241,9105297.409,0,c0359242-a76c-4c24-b212-6f119ceaa764,,,,0,,43,1,293122.5495,9105117.898
34,1,292161.2878,9105393.535,0,c0359242-a76c-4c24-b212-6f119ceaa764,,,,1,,43,1,293094.9858,9105021.771
35,1,292257.414,9105365.971,0,e0692c3a-94bd-49d5-84a7-9f62f6cfe5e7,,,,0,,43,1,292998.8596,9105049.335
35,1,292353.5402,9105338.407,0,e0692c3a-94bd-49d5-84a7-9f62f6cfe5e7,,,,0,,44,1,292037.5979,9105324.972
35,1,292325.9764,9105242.281,0,e0692c3a-94bd-49d5-84a7-9f62f6cfe5e7,,,,0,,44,1,292133.7241,9105297.409
35,1,292229.8503,9105269.845,0,e0692c3a-94bd-49d5-84a7-9f62f6cfe5e7,,,,0,,44,1,292106.1604,9105201.283
35,1,292257.414,9105365.971,0,e0692c3a-94bd-49d5-84a7-9f62f6cfe5e7,,,,1,,44,1,292010.0342,9105228.846
36,1,292353.5402,9105338.407,0,24ffa869-391e-49a4-8935-d5d025d83e5c,,,,0,,45,1,292133.7241,9105297.409
36,1,292449.6663,9105310.844,0,24ffa869-391e-49a4-8935-d5d025d83e5c,,,,0,,45,1,292229.8503,9105269.845
36,1,292422.1026,9105214.718,0,24ffa869-391e-49a4-8935-d5d025d83e5c,,,,0,,45,1,292202.2865,9105173.719
36,1,292325.9764,9105242.281,0,24ffa869-391e-49a4-8935-d5d025d83e5c,,,,0,,45,1,292106.1604,9105201.283
36,1,292353.5402,9105338.407,0,24ffa869-391e-49a4-8935-d5d025d83e5c,,,,1,,46,1,292229.8503,9105269.845
37,1,292449.6663,9105310.844,0,a9a97ec5-f14a-4aed-8c5d-de5f9922f8f1,,,,0,,46,1,292325.9764,9105242.281
37,1,292545.7925,9105283.28,0,a9a97ec5-f14a-4aed-8c5d-de5f9922f8f1,,,,0,,46,1,292298.4127,9105146.155
37,1,292518.2288,9105187.154,0,a9a97ec5-f14a-4aed-8c5d-de5f9922f8f1,,,,0,,46,1,292202.2865,9105173.719
37,1,292422.1026,9105214.718,0,a9a97ec5-f14a-4aed-8c5d-de5f9922f8f1,,,,0,,47,1,292325.9764,9105242.281
37,1,292449.6663,9105310.844,0,a9a97ec5-f14a-4aed-8c5d-de5f9922f8f1,,,,1,,47,1,292422.1026,9105214.718
38,1,292545.7925,9105283.28,0,11e2658e-0ede-436e-b989-bb9ede0361a7,,,,0,,47,1,292394.5389,9105118.591
38,1,292641.9187,9105255.716,0,11e2658e-0ede-436e-b989-bb9ede0361a7,,,,0,,47,1,292298.4127,9105146.155
38,1,292614.3549,9105159.59,0,11e2658e-0ede-436e-b989-bb9ede0361a7,,,,0,,48,1,292422.1026,9105214.718
38,1,292518.2288,9105187.154,0,11e2658e-0ede-436e-b989-bb9ede0361a7,,,,0,,48,1,292518.2288,9105187.154
38,1,292545.7925,9105283.28,0,11e2658e-0ede-436e-b989-bb9ede0361a7,,,,1,,48,1,292490.665,9105091.028
39,1,292641.9187,9105255.716,0,ec231eb9-08f0-4829-88e3-32ac313091f6,,,,0,,48,1,292394.5389,9105118.591
39,1,292738.0448,9105228.153,0,ec231eb9-08f0-4829-88e3-32ac313091f6,,,,0,,49,1,292518.2288,9105187.154
39,1,292710.4811,9105132.026,0,ec231eb9-08f0-4829-88e3-32ac313091f6,,,,0,,49,1,292614.3549,9105159.59
39,1,292614.3549,9105159.59,0,ec231eb9-08f0-4829-88e3-32ac313091f6,,,,0,,49,1,292586.7912,9105063.464
39,1,292641.9187,9105255.716,0,ec231eb9-08f0-4829-88e3-32ac313091f6,,,,1,,49,1,292490.665,9105091.028
40,1,292738.0448,9105228.153,0,f28fcaa2-4bae-44aa-9fcd-b2adf441ed42,,,,0,,50,1,292614.3549,9105159.59
40,1,292834.171,9105200.589,0,f28fcaa2-4bae-44aa-9fcd-b2adf441ed42,,,,0,,50,1,292710.4811,9105132.026
40,1,292806.6073,9105104.463,0,f28fcaa2-4bae-44aa-9fcd-b2adf441ed42,,,,0,,50,1,292682.9174,9105035.9
40,1,292710.4811,9105132.026,0,f28fcaa2-4bae-44aa-9fcd-b2adf441ed42,,,,0,,50,1,292586.7912,9105063.464
40,1,292738.0448,9105228.153,0,f28fcaa2-4bae-44aa-9fcd-b2adf441ed42,,,,1,,51,1,292710.4811,9105132.026
41,1,292834.171,9105200.589,0,4ca54b59-d113-4d7d-921c-0b5ac628ee6a,,,,0,,51,1,292806.6073,9105104.463
41,1,292930.2972,9105173.025,0,4ca54b59-d113-4d7d-921c-0b5ac628ee6a,,,,0,,51,1,292779.0435,9105008.336
41,1,292902.7335,9105076.899,0,4ca54b59-d113-4d7d-921c-0b5ac628ee6a,,,,0,,51,1,292682.9174,9105035.9
